import	USER32.DLL	GetMenuItemCount	0xEXTERNAL:000000c8
import	USER32.DLL	GetClassInfoA	0xEXTERNAL:000000c9
import	USER32.DLL	WinHelpA	0xEXTERNAL:000000ca
import	USER32.DLL	GetCapture	0xEXTERNAL:000000cb
import	USER32.DLL	IsChild	0xEXTERNAL:000000cc
import	USER32.DLL	GetTopWindow	0xEXTERNAL:000000cd
import	USER32.DLL	EndDeferWindowPos	0xEXTERNAL:000000ce
import	USER32.DLL	CopyRect	0xEXTERNAL:000000cf
import	USER32.DLL	BeginDeferWindowPos	0xEXTERNAL:000000d0
import	USER32.DLL	DeferWindowPos	0xEXTERNAL:000000d1
import	USER32.DLL	EqualRect	0xEXTERNAL:000000d2
import	USER32.DLL	AdjustWindowRectEx	0xEXTERNAL:000000d3
import	USER32.DLL	GetSysColor	0xEXTERNAL:000000d4
import	USER32.DLL	MapWindowPoints	0xEXTERNAL:000000d5
import	USER32.DLL	InvalidateRect	0xEXTERNAL:000000d6
import	USER32.DLL	SetRectEmpty	0xEXTERNAL:000000d7
import	USER32.DLL	ReleaseCapture	0xEXTERNAL:000000d8
import	USER32.DLL	GetDesktopWindow	0xEXTERNAL:000000d9
import	USER32.DLL	ReuseDDElParam	0xEXTERNAL:000000da
import	USER32.DLL	GetMenuCheckMarkDimensions	0xEXTERNAL:000000db
import	USER32.DLL	BringWindowToTop	0xEXTERNAL:000000dc
import	USER32.DLL	GetWindowDC	0xEXTERNAL:000000dd
import	USER32.DLL	BeginPaint	0xEXTERNAL:000000de
import	USER32.DLL	EndPaint	0xEXTERNAL:000000df
import	USER32.DLL	TabbedTextOutA	0xEXTERNAL:000000e0
import	USER32.DLL	GrayStringA	0xEXTERNAL:000000e1
import	USER32.DLL	CharUpperA	0xEXTERNAL:000000e2
import	USER32.DLL	GetClassNameA	0xEXTERNAL:000000e3
import	USER32.DLL	PtInRect	0xEXTERNAL:000000e4
import	USER32.DLL	InsertMenuA	0xEXTERNAL:000000e5
import	USER32.DLL	DeleteMenu	0xEXTERNAL:000000e6
import	USER32.DLL	GetMenuStringA	0xEXTERNAL:000000e7
import	USER32.DLL	GetSysColorBrush	0xEXTERNAL:000000e8
import	USER32.DLL	LoadStringA	0xEXTERNAL:000000e9
import	USER32.DLL	DestroyIcon	0xEXTERNAL:000000ea
import	USER32.DLL	CharNextA	0xEXTERNAL:000000eb
import	USER32.DLL	CopyAcceleratorTableA	0xEXTERNAL:000000ec
import	USER32.DLL	GetNextDlgGroupItem	0xEXTERNAL:000000ed
import	USER32.DLL	MessageBeep	0xEXTERNAL:000000ee
import	USER32.DLL	InflateRect	0xEXTERNAL:000000ef
import	USER32.DLL	RegisterClipboardFormatA	0xEXTERNAL:000000f0
import	USER32.DLL	PostThreadMessageA	0xEXTERNAL:000000f1
import	USER32.DLL	IsWindowUnicode	0xEXTERNAL:000000f2
import	USER32.DLL	DefDlgProcA	0xEXTERNAL:000000f3
import	USER32.DLL	DrawFocusRect	0xEXTERNAL:000000f4
import	USER32.DLL	ExcludeUpdateRgn	0xEXTERNAL:000000f5
import	USER32.DLL	ShowCaret	0xEXTERNAL:000000f6
import	USER32.DLL	HideCaret	0xEXTERNAL:000000f7
import	USER32.DLL	LoadBitmapA	0xEXTERNAL:000000f8
import	USER32.DLL	GetMenuState	0xEXTERNAL:000000f9
import	USER32.DLL	ModifyMenuA	0xEXTERNAL:000000fa
import	USER32.DLL	SetMenuItemBitmaps	0xEXTERNAL:000000fb
import	USER32.DLL	CheckMenuItem	0xEXTERNAL:000000fc
import	USER32.DLL	EnableMenuItem	0xEXTERNAL:000000fd
import	USER32.DLL	GetKeyState	0xEXTERNAL:000000fe
import	USER32.DLL	CallNextHookEx	0xEXTERNAL:000000ff
import	USER32.DLL	ValidateRect	0xEXTERNAL:00000100
import	USER32.DLL	IsWindowVisible	0xEXTERNAL:00000101
import	USER32.DLL	SetWindowsHookExA	0xEXTERNAL:00000102
